Empresa;Abertura;Mês;Segmento
FII MERC BR;21701,21;11;Fundo Imobiliário
FII MERC BR;20203,36;12;Fundo Imobiliário
FII MERITO I;2713,39;10;Fundo Imobiliário
FII MERITO I;2702,77;11;Fundo Imobiliário
FII MERITO I;2628,14;12;Fundo Imobiliário
FII MERITOFA;2436,51;10;Fundo Imobiliário
FII MERITOFA;2432,2;11;Fundo Imobiliário
FII MERITOFA;3088,09;12;Fundo Imobiliário
FII MINT EDU;465,01;11;Fundo Imobiliário
FII MINT EDU;1534,21;12;Fundo Imobiliário
FII MOGNO;1856,1;10;Fundo Imobiliário
FII MOGNO;1706,66;11;Fundo Imobiliário
FII MOGNO;1686,11;12;Fundo Imobiliário
FII MOGNO HG;1666,92;11;Fundo Imobiliário
FII MOGNO HG;1953,36;12;Fundo Imobiliário
FII MOGNO HT;1871,63;10;Fundo Imobiliário
FII MOGNO HT;1569,96;11;Fundo Imobiliário
FII MOGNO HT;1273,19;12;Fundo Imobiliário
FII MORE RE;2330,95;10;Fundo Imobiliário
FII MORE RE;2222,62;11;Fundo Imobiliário
FII MORE RE;2111,02;12;Fundo Imobiliário
FII MTGESTAO;1839,56;10;Fundo Imobiliário
FII MTGESTAO;1801,24;11;Fundo Imobiliário
FII MTGESTAO;1486,89;12;Fundo Imobiliário
FII MULT REN;2037,97;10;Fundo Imobiliário
FII MULT REN;1979,68;11;Fundo Imobiliário
FII MULT REN;2000,77;12;Fundo Imobiliário
FII NCH BRA;1958,43;10;Fundo Imobiliário
FII NCH BRA;1833,97;11;Fundo Imobiliário
FII NCH BRA;1889,77;12;Fundo Imobiliário
FII NESTPAR;1675,33;10;Fundo Imobiliário
FII NESTPAR;1772,08;11;Fundo Imobiliário
FII NESTPAR;690,89;12;Fundo Imobiliário
FII NEWPORT;2177,11;10;Fundo Imobiliário
FII NEWPORT;2110,13;11;Fundo Imobiliário
FII NEWPORT;2088,03;12;Fundo Imobiliário
FII NEWRU;967,46;10;Fundo Imobiliário
FII NEWRU;893,67;11;Fundo Imobiliário
FII NEWRU;866,91;12;Fundo Imobiliário
FII NOVOHORI;259,09;10;Fundo Imobiliário
FII NOVOHORI;243,25;11;Fundo Imobiliário
FII NOVOHORI;266,18;12;Fundo Imobiliário
FII OLIMPIA;2215,2;10;Fundo Imobiliário
FII OLIMPIA;2093,17;11;Fundo Imobiliário
FII OLIMPIA;2036,82;12;Fundo Imobiliário
FII OURI FOF;1791,27;10;Fundo Imobiliário
FII OURI FOF;1670,52;11;Fundo Imobiliário
FII OURI FOF;1636,74;12;Fundo Imobiliário
FII OURI JPP;2149,67;10;Fundo Imobiliário
FII OURI JPP;2059,07;11;Fundo Imobiliário
FII OURI JPP;2066,49;12;Fundo Imobiliário
FII OURICYRE;1703,03;10;Fundo Imobiliário
FII OURICYRE;1640,34;11;Fundo Imobiliário
FII OURICYRE;1714,38;12;Fundo Imobiliário
FII OURILOG;1911,94;10;Fundo Imobiliário
FII OURILOG;1806,33;11;Fundo Imobiliário
FII OURILOG;1599,64;12;Fundo Imobiliário
FII OURINVES;4706,93;10;Fundo Imobiliário
FII OURINVES;3865,23;11;Fundo Imobiliário
FII OURINVES;5113,47;12;Fundo Imobiliário
FII OURO PRT;218,18;12;Fundo Imobiliário
FII P VARGAS;7169,7;10;Fundo Imobiliário
FII P VARGAS;3375,47;11;Fundo Imobiliário
FII P VARGAS;3261,08;12;Fundo Imobiliário
FII PANAMBY;312,71;10;Fundo Imobiliário
FII PANAMBY;301,94;11;Fundo Imobiliário
FII PANAMBY;279,31;12;Fundo Imobiliário
FII PARQ ANH;7961,05;10;Fundo Imobiliário
FII PARQ ANH;1880,34;11;Fundo Imobiliário
FII PARQ ANH;1386,42;12;Fundo Imobiliário
FII PATR LOG;2029,72;10;Fundo Imobiliário
FII PATR LOG;1885,19;11;Fundo Imobiliário
FII PATR LOG;1856,58;12;Fundo Imobiliário
FII PATRIA;1852,69;10;Fundo Imobiliário
FII PATRIA;1749,43;11;Fundo Imobiliário
FII PATRIA;1701,15;12;Fundo Imobiliário
FII PERSONAL;19,2;10;Fundo Imobiliário
FII PERSONAL;16,78;11;Fundo Imobiliário
FII PERSONAL;15,98;12;Fundo Imobiliário
FII PLURAL R;1746,98;10;Fundo Imobiliário
FII PLURAL R;1674,28;11;Fundo Imobiliário
FII PLURAL R;1715,49;12;Fundo Imobiliário
FII POLO CRI;2098,87;10;Fundo Imobiliário
FII POLO CRI;2016,47;11;Fundo Imobiliário
FII POLO CRI;2037,83;12;Fundo Imobiliário
FII POLO I;861,96;10;Fundo Imobiliário
FII POLO I;816,11;11;Fundo Imobiliário
FII POLO I;849,43;12;Fundo Imobiliário
FII QUASAR A;1780,88;10;Fundo Imobiliário
FII QUASAR A;1671,99;11;Fundo Imobiliário
FII QUASAR A;1700,78;12;Fundo Imobiliário
FII QUATA;1778,62;10;Fundo Imobiliário
FII QUATA;1747,92;11;Fundo Imobiliário
FII QUATA;1576,29;12;Fundo Imobiliário
FII R INCOME;1812,4;10;Fundo Imobiliário
FII R INCOME;1752,81;11;Fundo Imobiliário
FII R INCOME;1766,02;12;Fundo Imobiliário
FII RB CAP I;4033,27;10;Fundo Imobiliário
FII RB CAP I;3983,85;11;Fundo Imobiliário
FII RB CAP I;3971,69;12;Fundo Imobiliário
FII RB CFOF;1787,06;10;Fundo Imobiliário
FII RB CFOF;1704,82;11;Fundo Imobiliário
FII RB CFOF;1694,27;12;Fundo Imobiliário
FII RB CRI;1000;10;Fundo Imobiliário
FII RB CRI;1000;11;Fundo Imobiliário
FII RB GSB I;824,35;10;Fundo Imobiliário
FII RB GSB I;775,09;11;Fundo Imobiliário
FII RB GSB I;770,45;12;Fundo Imobiliário
FII RB II;1482,55;10;Fundo Imobiliário
FII RB II;1524,57;11;Fundo Imobiliário
FII RB II;1548,65;12;Fundo Imobiliário
FII RBCAP RI;284,58;11;Fundo Imobiliário
FII RBCAP RI;1956,5;12;Fundo Imobiliário
FII RBCRI IV;1754,82;10;Fundo Imobiliário
FII RBCRI IV;1689,6;11;Fundo Imobiliário
FII RBCRI IV;1654,64;12;Fundo Imobiliário
FII RBR FEED;1651,38;10;Fundo Imobiliário
FII RBR FEED;404,51;11;Fundo Imobiliário
FII RBR FEED;300,08;12;Fundo Imobiliário
FII RBR LOG;2354,72;10;Fundo Imobiliário
FII RBR LOG;2123,43;11;Fundo Imobiliário
FII RBR LOG;2197,55;12;Fundo Imobiliário
FII RBR PCRI;2176,76;10;Fundo Imobiliário
FII RBR PCRI;2070,58;11;Fundo Imobiliário
FII RBR PCRI;2064,1;12;Fundo Imobiliário
FII RBR PROP;1969,19;10;Fundo Imobiliário
FII RBR PROP;1849,98;11;Fundo Imobiliário
FII RBR PROP;1870,89;12;Fundo Imobiliário
FII RBRALPHA;2029,12;10;Fundo Imobiliário
FII RBRALPHA;1952,01;11;Fundo Imobiliário
FII RBRALPHA;1915,6;12;Fundo Imobiliário
FII RBRES IV;1283,09;10;Fundo Imobiliário
FII RBRES IV;969,3;11;Fundo Imobiliário
FII RBRES IV;1372,28;12;Fundo Imobiliário
FII RBRESID2;615,02;10;Fundo Imobiliário
FII RBRESID2;571,46;11;Fundo Imobiliário
FII RBRESID2;556,57;12;Fundo Imobiliário
FII RBRHGRAD;2096,17;10;Fundo Imobiliário
FII RBRHGRAD;1935,6;11;Fundo Imobiliário
FII RBRHGRAD;1859,18;12;Fundo Imobiliário
FII REAGMULT;4614,8;10;Fundo Imobiliário
FII REAGMULT;5387,12;11;Fundo Imobiliário
FII REAGMULT;8140,06;12;Fundo Imobiliário
FII REC LOG;1,52;11;Fundo Imobiliário
FII REC LOG;821,23;12;Fundo Imobiliário
FII REC RECE;2049,33;10;Fundo Imobiliário
FII REC RECE;2085,7;11;Fundo Imobiliário
FII REC RECE;2155,14;12;Fundo Imobiliário
FII REC REND;2024,07;10;Fundo Imobiliário
FII REC REND;1885,78;11;Fundo Imobiliário
FII REC REND;1890,85;12;Fundo Imobiliário
FII REIT RIV;8310;10;Fundo Imobiliário
FII REIT RIV;1250;11;Fundo Imobiliário
FII REIT RIV;10919,99;12;Fundo Imobiliário
FII RIOB ED;3419,48;10;Fundo Imobiliário
FII RIOB ED;3141,6;11;Fundo Imobiliário
FII RIOB ED;3086,15;12;Fundo Imobiliário
FII RIOB FF;1541,19;10;Fundo Imobiliário
FII RIOB FF;1469,13;11;Fundo Imobiliário
FII RIOB FF;1481,85;12;Fundo Imobiliário
FII RIOB RC;3679,07;10;Fundo Imobiliário
FII RIOB RC;3446,55;11;Fundo Imobiliário
FII RIOB RC;3366,55;12;Fundo Imobiliário
FII RIOB RR;2010,18;10;Fundo Imobiliário
FII RIOB RR;1799,92;11;Fundo Imobiliário
FII RIOB RR;1772,03;12;Fundo Imobiliário
FII RIOB VA;2527,18;10;Fundo Imobiliário
FII RIOB VA;2379,08;11;Fundo Imobiliário
FII RIOB VA;2318,74;12;Fundo Imobiliário
FII RIOBCRI2;474,69;10;Fundo Imobiliário
FII RIOBCRI2;476,67;11;Fundo Imobiliário
FII RIOBCRI2;399,18;12;Fundo Imobiliário
FII RIONEGRO;1496,65;10;Fundo Imobiliário
FII RIONEGRO;1422,47;11;Fundo Imobiliário
FII RIONEGRO;1418,69;12;Fundo Imobiliário
FII RIZA AKN;200,18;12;Fundo Imobiliário
FII RIZA TX;1400,51;10;Fundo Imobiliário
FII RIZA TX;1983,79;11;Fundo Imobiliário
FII RIZA TX;2015,38;12;Fundo Imobiliário
FII S F LIMA;63,15;10;Fundo Imobiliário
FII S F LIMA;60,6;11;Fundo Imobiliário
FII S F LIMA;60,11;12;Fundo Imobiliário
FII SANT PAP;1753,96;10;Fundo Imobiliário
FII SANT PAP;1652,93;11;Fundo Imobiliário
FII SANT PAP;1606,34;12;Fundo Imobiliário
FII SANT REN;2029,8;10;Fundo Imobiliário
FII SANT REN;1880,75;11;Fundo Imobiliário
FII SANT REN;1871;12;Fundo Imobiliário
FII SCP;189,83;10;Fundo Imobiliário
FII SCP;180,17;11;Fundo Imobiliário
FII SCP;182,44;12;Fundo Imobiliário
FII SDI LOG;2118,65;10;Fundo Imobiliário
FII SDI LOG;2008,88;11;Fundo Imobiliário
FII SDI LOG;2001,55;12;Fundo Imobiliário
FII SHOPJSUL;1574,66;10;Fundo Imobiliário
FII SHOPJSUL;1499,83;11;Fundo Imobiliário
FII SHOPJSUL;1471,53;12;Fundo Imobiliário
FII SIA CORP;162,5;10;Fundo Imobiliário
FII SIA CORP;113,18;11;Fundo Imobiliário
FII SIA CORP;105,02;12;Fundo Imobiliário
FII SP DOWNT;1880,72;10;Fundo Imobiliário
FII SP DOWNT;1727,6;11;Fundo Imobiliário
FII SP DOWNT;1662,45;12;Fundo Imobiliário
FII TEL PROP;1879,35;10;Fundo Imobiliário
FII TEL PROP;1758,51;11;Fundo Imobiliário
FII TEL PROP;1774,36;12;Fundo Imobiliário
FII TG ATIVO;2808,58;10;Fundo Imobiliário
FII TG ATIVO;2691,83;11;Fundo Imobiliário
FII TG ATIVO;2660,1;12;Fundo Imobiliário
FII THE ONE;3079,15;10;Fundo Imobiliário
FII THE ONE;2938,11;11;Fundo Imobiliário
FII THE ONE;2941,94;12;Fundo Imobiliário
FII TORDE EI;226,49;10;Fundo Imobiliário
FII TORDE EI;224,57;11;Fundo Imobiliário
FII TORDE EI;238,32;12;Fundo Imobiliário
FII TORRE AL;25251,24;10;Fundo Imobiliário
FII TORRE AL;23229,2;11;Fundo Imobiliário
FII TORRE AL;23564,03;12;Fundo Imobiliário
FII TORRE NO;3478,62;10;Fundo Imobiliário
FII TORRE NO;1787,64;11;Fundo Imobiliário
FII TORRE NO;2352,16;12;Fundo Imobiliário
FII TOUR II;105;10;Fundo Imobiliário
FII TOUR II;604,75;12;Fundo Imobiliário
FII TOURMALE;107;10;Fundo Imobiliário
FII TOURMALE;2017,38;12;Fundo Imobiliário
FII TRX R II;2135,58;10;Fundo Imobiliário
FII TRX R II;1861,31;11;Fundo Imobiliário
FII TRX R II;1409,96;12;Fundo Imobiliário
FII TRX REAL;2103,82;10;Fundo Imobiliário
FII TRX REAL;2029,85;11;Fundo Imobiliário
FII TRX REAL;2020,53;12;Fundo Imobiliário
FII TRXE COR;153,89;10;Fundo Imobiliário
FII TRXE COR;144,35;11;Fundo Imobiliário
FII TRXE COR;143,66;12;Fundo Imobiliário
FII URCA REN;2421,61;10;Fundo Imobiliário
FII URCA REN;2679,85;11;Fundo Imobiliário
FII URCA REN;2616,02;12;Fundo Imobiliário
FII V MASTER;1507,95;10;Fundo Imobiliário
FII V MASTER;1476,58;11;Fundo Imobiliário
FII V MASTER;1266,86;12;Fundo Imobiliário
FII V PARQUE;3254,74;10;Fundo Imobiliário
FII V PARQUE;2940,03;11;Fundo Imobiliário
FII V PARQUE;2901,42;12;Fundo Imobiliário
FII V2 PROP;2099,58;10;Fundo Imobiliário
FII V2 PROP;2033,64;11;Fundo Imobiliário
FII V2 PROP;2006,1;12;Fundo Imobiliário
FII VALORAIP;2104,61;10;Fundo Imobiliário
FII VALORAIP;2004,51;11;Fundo Imobiliário
FII VALORAIP;2054,07;12;Fundo Imobiliário
FII VALREIII;1839,56;10;Fundo Imobiliário
FII VALREIII;1726,95;11;Fundo Imobiliário
FII VALREIII;1701,58;12;Fundo Imobiliário
FII VBI CRI;2037,51;10;Fundo Imobiliário
FII VBI CRI;1991,02;11;Fundo Imobiliário
FII VBI CRI;2029,44;12;Fundo Imobiliário
FII VBI LOG;2576,96;10;Fundo Imobiliário
FII VBI LOG;2370,67;11;Fundo Imobiliário
FII VBI LOG;2305,96;12;Fundo Imobiliário
FII VBI PRI;2090,22;10;Fundo Imobiliário
FII VBI PRI;1971,68;11;Fundo Imobiliário
FII VBI PRI;1932,43;12;Fundo Imobiliário
FII VBI REIT;1926,51;10;Fundo Imobiliário
FII VBI REIT;1838,54;11;Fundo Imobiliário
FII VBI REIT;1847,43;12;Fundo Imobiliário
FII VECTIS;2175,16;10;Fundo Imobiliário
FII VECTIS;2068,54;11;Fundo Imobiliário
FII VECTIS;2067,1;12;Fundo Imobiliário
FII VIDANOVA;87,67;10;Fundo Imobiliário
FII VIDANOVA;79,28;11;Fundo Imobiliário
FII VIDANOVA;78,17;12;Fundo Imobiliário
FII VINC COR;1266,99;10;Fundo Imobiliário
FII VINC COR;1192,69;11;Fundo Imobiliário
FII VINC COR;1198,44;12;Fundo Imobiliário
FII VINCI IF;2033,8;10;Fundo Imobiliário
FII VINCI IF;1912,29;11;Fundo Imobiliário
FII VINCI IF;1892,74;12;Fundo Imobiliário
FII VINCI SC;2392,4;10;Fundo Imobiliário
FII VINCI SC;2260,18;11;Fundo Imobiliário
FII VINCI SC;2279,13;12;Fundo Imobiliário
FII VINCILOG;2763,34;10;Fundo Imobiliário
FII VINCILOG;2530,36;11;Fundo Imobiliário
FII VINCILOG;2504,45;12;Fundo Imobiliário
FII VOT LOG;2481,78;10;Fundo Imobiliário
FII VOT LOG;2319,92;11;Fundo Imobiliário
FII VOT LOG;2312,95;12;Fundo Imobiliário
FII VOT SEC;649,25;10;Fundo Imobiliário
FII VOT SEC;1167,29;11;Fundo Imobiliário
FII VOT SEC;1304,93;12;Fundo Imobiliário
FII VOT SHOP;1821,66;10;Fundo Imobiliário
FII VOT SHOP;1697,1;11;Fundo Imobiliário
FII VOT SHOP;1651,93;12;Fundo Imobiliário
FII W PLAZA;1636,35;10;Fundo Imobiliário
FII W PLAZA;1542,26;11;Fundo Imobiliário
FII W PLAZA;1499,62;12;Fundo Imobiliário
FII WTC SP;621,18;10;Fundo Imobiliário
FII WTC SP;736,73;11;Fundo Imobiliário
FII WTC SP;1038,81;12;Fundo Imobiliário
FII XP CRED;1879,64;10;Fundo Imobiliário
FII XP CRED;1803,28;11;Fundo Imobiliário
FII XP CRED;1793,82;12;Fundo Imobiliário
FII XP HOT;3471,24;10;Fundo Imobiliário
FII XP HOT;3115,41;11;Fundo Imobiliário
FII XP HOT;3240,39;12;Fundo Imobiliário
FII XP INDL;2433,3;10;Fundo Imobiliário
FII XP INDL;2328,98;11;Fundo Imobiliário
FII XP INDL;2306,86;12;Fundo Imobiliário
FII XP LOG;2775,37;10;Fundo Imobiliário
FII XP LOG;2572,19;11;Fundo Imobiliário
FII XP LOG;2445,3;12;Fundo Imobiliário
FII XP MACAE;1252,11;10;Fundo Imobiliário
FII XP MACAE;1006,46;11;Fundo Imobiliário
FII XP MACAE;975,61;12;Fundo Imobiliário
FII XP MALLS;2304,45;10;Fundo Imobiliário
FII XP MALLS;2219,5;11;Fundo Imobiliário
FII XP MALLS;2260,63;12;Fundo Imobiliário
FII XP PROP;1784,77;10;Fundo Imobiliário
FII XP PROP;1684,42;11;Fundo Imobiliário
FII XP PROP;1637,19;12;Fundo Imobiliário
FII XP SELEC;2006,51;10;Fundo Imobiliário
FII XP SELEC;1880,31;11;Fundo Imobiliário
FII XP SELEC;1918,35;12;Fundo Imobiliário
FINAM;7,44;10;Fundo Imobiliário
FINAM;7,21;11;Fundo Imobiliário
FINAM;7,88;12;Fundo Imobiliário
FINOR;9,79;10;Fundo Imobiliário
FINOR;10,22;11;Fundo Imobiliário
FINOR;14,34;12;Fundo Imobiliário
FIP BRZ IE;1753,31;10;Fundo Imobiliário
FIP BRZ IE;1659,81;11;Fundo Imobiliário
FIP BRZ IE;1611,32;12;Fundo Imobiliário
FIP BTGDV IE;113,5;11;Fundo Imobiliário
FIP BTGDV IE;2098,48;12;Fundo Imobiliário
FIP CONQUEST;76,05;10;Fundo Imobiliário
FIP CONQUEST;77,68;11;Fundo Imobiliário
FIP CONQUEST;68,61;12;Fundo Imobiliário
FIP IE II;6210,02;10;Fundo Imobiliário
FIP IE II;14332,5;12;Fundo Imobiliário
FIP IE III;6066,18;10;Fundo Imobiliário
FIP IE III;11970,25;11;Fundo Imobiliário
FIP IE III;15103,86;12;Fundo Imobiliário
FIP NVRAPOSO;3177,37;10;Fundo Imobiliário
FIP NVRAPOSO;4587,92;11;Fundo Imobiliário
FIP PERFIN;2094,72;10;Fundo Imobiliário
FIP PERFIN;1981,76;11;Fundo Imobiliário
FIP PERFIN;1970,14;12;Fundo Imobiliário
FIP PORT SUD;74,8;10;Fundo Imobiliário
FIP PORT SUD;67,89;11;Fundo Imobiliário
FIP PORT SUD;67,23;12;Fundo Imobiliário
FIP PRISMA;334,78;10;Fundo Imobiliário
FIP PRISMA;2171,32;11;Fundo Imobiliário
FIP PRISMA;2280,2;12;Fundo Imobiliário
FIP VINCI IE;2184,69;10;Fundo Imobiliário
FIP VINCI IE;2011,76;11;Fundo Imobiliário
FIP VINCI IE;1925,92;12;Fundo Imobiliário
FIP XP INFRA;2058,75;10;Fundo Imobiliário
FIP XP INFRA;1884,87;11;Fundo Imobiliário
FIP XP INFRA;1838,46;12;Fundo Imobiliário
FIP XP OMEGA;1992,82;10;Fundo Imobiliário
FIP XP OMEGA;1199,63;11;Fundo Imobiliário
FIRST REPUBL;372,83;11;BDR
FIRST REPUBL;702;12;BDR
FIRST SOLAR;2339,65;10;BDR
FIRST SOLAR;4688,12;11;BDR
FIRST SOLAR;4789;12;BDR
FIRSTENERGY;1054,2;10;BDR
FIRSTENERGY;644,69;11;BDR
FIRSTENERGY;1079,65;12;BDR
FISERV INC;2839,75;10;BDR
FISERV INC;587,1;11;BDR
FISERV INC;891,81;12;BDR
FISET FL REF;10,39;10;BDR
FISET FL REF;9,83;11;BDR
FISET FL REF;10,13;12;BDR
FISET PESCA;16,76;10;BDR
FISET PESCA;15,95;11;BDR
FISET PESCA;18,76;12;BDR
FISET TUR;14,67;10;BDR
FISET TUR;13,23;11;BDR
FISET TUR;17,42;12;BDR
FLAVOR FLAGR;294,7;10;BDR
FLAVOR FLAGR;573,5;12;BDR
FLEETCOR TEC;336,91;11;BDR
FLEETCOR TEC;715,61;12;BDR
FLEURY;1661,29;10;Farmauceutica 
FLEURY;1893,14;11;Farmauceutica 
FLEURY;2241,76;12;Farmauceutica 
FLIR SYSTEMS;404,96;11;BDR
FLOWSERVE CO;176,68;11;BDR
FLOWSERVE CO;551,75;12;BDR
FLRY;55,46;10;Farmauceutica 
FLRY;7,41;11;Farmauceutica 
FLRY;5,77;12;Farmauceutica 
FLRYE;171,04;10;Farmauceutica 
FLRYE;127,37;11;Farmauceutica 
FLRYE;77,97;12;Farmauceutica 
FORD MOTORS;526,71;10;BDR
FORD MOTORS;923,3;11;BDR
FORD MOTORS;939,18;12;BDR
FORTINET INC;317,99;10;BDR
FORTINET INC;946,7;11;BDR
FORTINET INC;1824,54;12;BDR
FORTIVE CORP;533,37;10;BDR
FORTIVE CORP;186,91;11;BDR
FORTIVE CORP;359,91;12;BDR
FORTUNE BRAN;473,81;11;BDR
FORTUNE BRAN;881,32;12;BDR
FOX CORP;742,63;10;BDR
FOX CORP;1792,08;11;BDR
FOX CORP;1506,11;12;BDR
FRANKLIN RES;622,22;10;BDR
FRANKLIN RES;1021,49;11;BDR
FRANKLIN RES;1339,32;12;BDR
FRAS-LE;301,4;10;BDR
FRAS-LE;286,28;11;BDR
FRAS-LE;404;12;BDR
FREEPORT;1644,29;10;BDR
FREEPORT;2286,74;11;BDR
FREEPORT;2398,56;12;BDR
FRESENIUS;473,02;10;BDR
FRESENIUS;926,91;11;BDR
FRESENIUS;1289,99;12;BDR
FUNDES;16,46;10;BDR
FUNDES;20,46;11;BDR
FUNDES;22,81;12;BDR
GAFISA;614,41;10;Construção Civil
GAFISA;506,65;11;Construção Civil
GAFISA;604,4;12;Construção Civil
GALAPAGOS NV;178,44;10;BDR
GALAPAGOS NV;476,72;11;BDR
GALAPAGOS NV;463,58;12;BDR
GAP;1108,03;10;BDR
GAP;2280,92;11;BDR
GAP;2142,2;12;BDR
GARMIN LTD;562,2;10;BDR
GARMIN LTD;2505,68;11;BDR
GARMIN LTD;315,2;12;BDR
GARTNER INC;178,91;10;BDR
GARTNER INC;398,56;11;BDR
GARTNER INC;197,72;12;BDR
GDS HOLDINGS;341,71;11;BDR
GDS HOLDINGS;667,82;12;BDR
GE;825,49;10;BDR
GE;1013,43;11;BDR
GE;1114,26;12;BDR
GEN DYNAMICS;5413,55;10;BDR
GEN DYNAMICS;10401,34;11;BDR
GEN DYNAMICS;14896,5;12;BDR
GENERAL MILL;1715,08;10;BDR
GENERAL MILL;966,27;11;BDR
GENERAL MILL;3687,59;12;BDR
GENERAL MOT;3644,19;10;BDR
GENERAL MOT;1124,58;11;BDR
GENERAL MOT;1108,14;12;BDR
GENERALSHOPP;1707,38;10;Exploração de Imóveis
GENERALSHOPP;1840,23;11;Exploração de Imóveis
GENERALSHOPP;2235,96;12;Exploração de Imóveis
GENUINE PART;258,96;10;BDR
GENUINE PART;505,66;12;BDR
GEOPARK LTD;83,27;10;BDR
GEOPARK LTD;286,65;11;BDR
GEOPARK LTD;446,62;12;BDR
GER PARANAP;3417,95;10;BDR
GER PARANAP;2950,08;11;BDR
GER PARANAP;3092,6;12;BDR
GERDAU;3487,09;10;Siderurgia e Metalurgia
GERDAU;3387,95;11;Siderurgia e Metalurgia
GERDAU;3324,92;12;Siderurgia e Metalurgia
GERDAU MET;1458,61;10;Siderurgia e Metalurgia
GERDAU MET;1493,85;11;Siderurgia e Metalurgia
GERDAU MET;1631,89;12;Siderurgia e Metalurgia
GFSA;4,83;10;Construção Civil
GFSA;2,66;11;Construção Civil
GFSA;6,99;12;Construção Civil
GFSAE;25,5;10;Construção Civil
GFSAE;1,49;11;Construção Civil
GFSAE;5,16;12;Construção Civil
GGBR;876,18;10;Siderurgia e Metalurgia
GGBR;208,83;11;Siderurgia e Metalurgia
GGBR;738,37;12;Siderurgia e Metalurgia
GGBR    /ED;290,58;11;Siderurgia e Metalurgia
GGBR    /EJ;88,7;12;#N/D
GGBR  FM;249,2;10;Siderurgia e Metalurgia
GGBR  FM;138,24;11;Siderurgia e Metalurgia
GGBR  FM;166;12;Siderurgia e Metalurgia
GGBR  FM/ED;76,41;11;Siderurgia e Metalurgia
GGBR  FM/EJ;52,2;12;#N/D
GGBRE;1393,8;10;Siderurgia e Metalurgia
GGBRE;541,94;11;Siderurgia e Metalurgia
GGBRE;1464,99;12;Siderurgia e Metalurgia
GGBRE    /ED;1129,25;11;Siderurgia e Metalurgia
GGBRE    /EJ;168,82;12;#N/D
GGBRE  FM;142,43;10;Siderurgia e Metalurgia
GGBRE  FM;80,67;11;Siderurgia e Metalurgia
GGBRE  FM;94,09;12;Siderurgia e Metalurgia
GGBRE  FM/ED;65,67;11;Siderurgia e Metalurgia
GGBRE  FM/EJ;39,61;12;#N/D
GILEAD;3656,55;10;BDR
GILEAD;3104,59;11;BDR
GILEAD;2754,37;12;BDR
GLAXOSMITHKL;320,66;10;BDR
GLAXOSMITHKL;691,93;11;BDR
GLAXOSMITHKL;727,69;12;BDR
GLOBAL INFRA;58,33;11;BDR
GLOBAL INFRA;1124,84;12;BDR
GLOBAL PAYME;714,79;10;BDR
GLOBAL PAYME;757;11;BDR
GLOBAL PAYME;764,07;12;BDR
GLOBAL TECH;505,94;12;BDR
GLOBALHEALTH;339,22;12;BDR
GLOBE LIFE I;233,64;10;BDR
GLOBE LIFE I;245,9;11;BDR
GNDI;27,91;10;Saúde
GNDI;400,62;11;Saúde
GNDI;245,28;12;Saúde
GNDIE;27,68;10;Saúde
GNDIE;63,61;11;Saúde
GNDIE;253,02;12;Saúde
GOAU;256,98;10;Siderurgia e Metalurgia
GOAU;38,41;11;Siderurgia e Metalurgia
GOAU;277,47;12;Siderurgia e Metalurgia
GOAU    /ED;99,37;11;Siderurgia e Metalurgia
GOAU    /EJ;39,02;12;#N/D
GOAU  FM;68,19;10;Siderurgia e Metalurgia
GOAU  FM;42,77;11;Siderurgia e Metalurgia
GOAU  FM;64,59;12;Siderurgia e Metalurgia
GOAU  FM/ED;43,93;11;Siderurgia e Metalurgia
GOAU  FM/EJ;20,53;12;#N/D
GOAUE;84,94;10;Siderurgia e Metalurgia
GOAUE;46;11;Siderurgia e Metalurgia
GOAUE;89,72;12;Siderurgia e Metalurgia
GOAUE    /ED;87,12;11;Siderurgia e Metalurgia
GOAUE    /EJ;11,46;12;#N/D
GOAUE  FM;52,38;10;Siderurgia e Metalurgia
GOAUE  FM;33,22;11;Siderurgia e Metalurgia
GOAUE  FM;31,73;12;Siderurgia e Metalurgia
GOAUE  FM/ED;23,81;11;Siderurgia e Metalurgia
GOAUE  FM/EJ;13,61;12;#N/D
GOL;2468,39;10;Aviação
GOL;2417,14;11;Aviação
GOL;3513,55;12;Aviação
GOLD FIELDS;36;10;BDR
GOLD FIELDS;99,82;12;BDR
GOLD TRUST;45,47;11;BDR
GOLD TRUST;913,26;12;BDR
GOLDMANSACHS;2405,01;10;BDR
GOLDMANSACHS;2380,73;11;BDR
GOLDMANSACHS;2518,05;12;BDR
GOLL;73,89;10;Aviação
GOLL;93,79;11;Aviação
GOLL;283,99;12;Aviação
GOLLE;133,45;10;Aviação
GOLLE;310,66;11;Aviação
GOLLE;610,57;12;Aviação
GOPRO;382,85;10;BDR
GOPRO;681,54;11;BDR
GOPRO;734,24;12;BDR
GP INVEST;97,36;10;BDR
GP INVEST;84,3;11;BDR
GP INVEST;96,26;12;BDR
GPC PART;2231,55;10;BDR
GPC PART;1717,24;11;BDR
GPC PART;2146,42;12;BDR
GRAZZIOTIN;2587,67;10;BDR
GRAZZIOTIN;2515,26;11;BDR
GRAZZIOTIN;2907,78;12;BDR
GRENDENE;676,05;10;BDR
GRENDENE;608,96;11;BDR
GRENDENE;623,04;12;BDR
GRND;2,39;10;BDR
GRND;0,5;11;BDR
GRND;2,59;12;BDR
GRNDE;9,12;10;BDR
GRNDE;1,08;11;BDR
GRNDE;9,53;12;BDR
